"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN"
"Stone.Chamber","Maltose","D-Glucitol",3,1
"Stone.Chamber","Maltose","myo-Inositol",22,1
"Stone.Chamber","Maltose","DL-Lactate",13,1
"Stone.Chamber","Maltose","Succinate",2,1
"Stone.Chamber","Maltose","Citrate",6,1
"Stone.Chamber","Maltose","D-Gluconate",4,1
"Stone.Chamber","Maltose","D-Glucosamine",13,1
"Stone.Chamber","Maltose","Nitrate",22,1
"Stone.Chamber","Maltose","Vitamin-free",17,1
"Stone.Chamber","Maltose","2-Keto-D-gluconate",10,1
"Stone.Chamber","Maltose","Starch formation",23,1
"Stone.Chamber","Maltose","Growth at 19°C",0,1
"Stone.Chamber","Maltose","Growth at 25°C",0,0.999
"Stone.Chamber","Maltose","Growth at 30°C",3,1
"Stone.Chamber","Maltose","Growth at 37°C",0,0.965
"Stone.Chamber","Melezitose","Cellobiose",8,1
"Stone.Chamber","Melezitose","Salicin",8,1
"Stone.Chamber","Melezitose","L-Sorbose",7,1
"Stone.Chamber","Melezitose","D-Xylose",8,1
"Stone.Chamber","Melezitose","L-Arabinose",12,1
"Stone.Chamber","Melezitose","D-Arabinose",17,1
"Stone.Chamber","Melezitose","D-Ribose",12,1
"Stone.Chamber","Melezitose","Ethanol",4,1
"Stone.Chamber","Melezitose","Glycerol",2,1
"Stone.Chamber","Melezitose","Erythritol",13,1
"Stone.Chamber","Melezitose","Ribitol",8,1
"Stone.Chamber","Melezitose","D-Mannitol",6,1
"Stone.Chamber","Melezitose","D-Glucitol",3,1
"Stone.Chamber","Melezitose","Succinate",2,1
"Stone.Chamber","Melezitose","Citrate",6,1
"Stone.Chamber","Melezitose","D-Gluconate",4,1
"Stone.Chamber","Melezitose","D-Glucosamine",13,1
"Stone.Chamber","Melezitose","2-Keto-D-gluconate",10,1
"Stone.Chamber","Melezitose","Growth at 19°C",0,1
"Stone.Chamber","Melezitose","Growth at 25°C",0,0.999
"Stone.Chamber","Melezitose","Growth at 30°C",3,1
"Stone.Chamber","Methyl-?-D-glucoside","Cellobiose",8,1
"Stone.Chamber","Methyl-?-D-glucoside","Salicin",8,1
"Stone.Chamber","Methyl-?-D-glucoside","L-Sorbose",7,1
"Stone.Chamber","Methyl-?-D-glucoside","D-Xylose",8,1
"Stone.Chamber","Methyl-?-D-glucoside","L-Arabinose",12,1
"Stone.Chamber","Methyl-?-D-glucoside","D-Arabinose",17,1
"Stone.Chamber","Methyl-?-D-glucoside","D-Ribose",12,1
"Stone.Chamber","Methyl-?-D-glucoside","Ethanol",4,1
"Stone.Chamber","Methyl-?-D-glucoside","Glycerol",2,1
"Stone.Chamber","Methyl-?-D-glucoside","Erythritol",13,1
"Stone.Chamber","Methyl-?-D-glucoside","Ribitol",8,1
"Stone.Chamber","Methyl-?-D-glucoside","D-Mannitol",6,1
"Stone.Chamber","Methyl-?-D-glucoside","D-Glucitol",3,1
"Stone.Chamber","Methyl-?-D-glucoside","Succinate",2,1
"Stone.Chamber","Methyl-?-D-glucoside","Citrate",6,1
"Stone.Chamber","Methyl-?-D-glucoside","D-Gluconate",4,1
"Stone.Chamber","Methyl-?-D-glucoside","D-Glucosamine",13,1
"Stone.Chamber","Methyl-?-D-glucoside","2-Keto-D-gluconate",10,1
"Stone.Chamber","Methyl-?-D-glucoside","Growth at 19°C",0,1
"Stone.Chamber","Methyl-?-D-glucoside","Growth at 25°C",0,0.999
"Stone.Chamber","Methyl-?-D-glucoside","Growth at 30°C",3,1
"Stone.Chamber","Soluble Starch","Cellobiose",8,1
"Stone.Chamber","Soluble Starch","Salicin",8,1
"Stone.Chamber","Soluble Starch","L-Sorbose",7,1
"Stone.Chamber","Soluble Starch","D-Xylose",8,1
"Stone.Chamber","Soluble Starch","L-Arabinose",12,1
"Stone.Chamber","Soluble Starch","D-Arabinose",17,1
"Stone.Chamber","Soluble Starch","D-Ribose",12,1
"Stone.Chamber","Soluble Starch","Ethanol",4,1
"Stone.Chamber","Soluble Starch","Glycerol",2,1
"Stone.Chamber","Soluble Starch","Erythritol",13,1
"Stone.Chamber","Soluble Starch","Ribitol",8,1
"Stone.Chamber","Soluble Starch","D-Mannitol",6,1
"Stone.Chamber","Soluble Starch","D-Glucitol",3,1
"Stone.Chamber","Soluble Starch","Succinate",2,1
"Stone.Chamber","Soluble Starch","Citrate",6,1
"Stone.Chamber","Soluble Starch","D-Gluconate",4,1
"Stone.Chamber","Soluble Starch","D-Glucosamine",13,1
"Stone.Chamber","Soluble Starch","2-Keto-D-gluconate",10,1
"Stone.Chamber","Soluble Starch","Growth at 19°C",0,1
"Stone.Chamber","Soluble Starch","Growth at 25°C",0,0.994
"Stone.Chamber","Soluble Starch","Growth at 30°C",3,1
"Stone.Chamber","Cellobiose","Salicin",8,1
"Stone.Chamber","Cellobiose","L-Sorbose",7,1
"Stone.Chamber","Cellobiose","L-Rhamnose",15,1
"Stone.Chamber","Cellobiose","D-Xylose",8,1
"Stone.Chamber","Cellobiose","L-Arabinose",12,1
"Stone.Chamber","Cellobiose","D-Arabinose",17,1
"Stone.Chamber","Cellobiose","D-Ribose",12,1
"Stone.Chamber","Cellobiose","Methanol",23,1
"Stone.Chamber","Cellobiose","Ethanol",4,1
"Stone.Chamber","Cellobiose","Glycerol",2,1
"Stone.Chamber","Cellobiose","Erythritol",13,1
"Stone.Chamber","Cellobiose","Ribitol",8,1
"Stone.Chamber","Cellobiose","Galactitol",19,1
"Stone.Chamber","Cellobiose","D-Mannitol",6,1
"Stone.Chamber","Cellobiose","D-Glucitol",3,1
"Stone.Chamber","Cellobiose","myo-Inositol",22,1
"Stone.Chamber","Cellobiose","DL-Lactate",13,1
"Stone.Chamber","Cellobiose","Succinate",2,1
"Stone.Chamber","Cellobiose","Citrate",6,1
"Stone.Chamber","Cellobiose","D-Gluconate",4,1
"Stone.Chamber","Cellobiose","D-Glucosamine",13,1
"Stone.Chamber","Cellobiose","Nitrate",22,1
"Stone.Chamber","Cellobiose","Vitamin-free",17,1
"Stone.Chamber","Cellobiose","2-Keto-D-gluconate",10,1
"Stone.Chamber","Cellobiose","Starch formation",23,1
"Stone.Chamber","Cellobiose","Growth at 19°C",0,1
"Stone.Chamber","Cellobiose","Growth at 25°C",0,1
"Stone.Chamber","Cellobiose","Growth at 30°C",3,1
"Stone.Chamber","Cellobiose","Growth at 37°C",0,0.961
"Stone.Chamber","Salicin","L-Sorbose",7,1
"Stone.Chamber","Salicin","L-Rhamnose",15,1
"Stone.Chamber","Salicin","D-Xylose",8,1
"Stone.Chamber","Salicin","L-Arabinose",12,1
"Stone.Chamber","Salicin","D-Arabinose",17,1
"Stone.Chamber","Salicin","D-Ribose",12,1
"Stone.Chamber","Salicin","Methanol",23,1
"Stone.Chamber","Salicin","Ethanol",4,1
"Stone.Chamber","Salicin","Glycerol",2,1
"Stone.Chamber","Salicin","Erythritol",13,1
"Stone.Chamber","Salicin","Ribitol",8,1
"Stone.Chamber","Salicin","Galactitol",19,1
"Stone.Chamber","Salicin","D-Mannitol",6,1
"Stone.Chamber","Salicin","D-Glucitol",3,1
"Stone.Chamber","Salicin","myo-Inositol",22,1
"Stone.Chamber","Salicin","DL-Lactate",13,1
"Stone.Chamber","Salicin","Succinate",2,1
"Stone.Chamber","Salicin","Citrate",6,1
"Stone.Chamber","Salicin","D-Gluconate",4,1
"Stone.Chamber","Salicin","D-Glucosamine",13,1
"Stone.Chamber","Salicin","Nitrate",22,1
"Stone.Chamber","Salicin","Vitamin-free",17,1
"Stone.Chamber","Salicin","2-Keto-D-gluconate",10,1
"Stone.Chamber","Salicin","Starch formation",23,1
"Stone.Chamber","Salicin","Growth at 19°C",0,1
"Stone.Chamber","Salicin","Growth at 25°C",0,1
"Stone.Chamber","Salicin","Growth at 30°C",3,1
"Stone.Chamber","Salicin","Growth at 37°C",0,0.975
"Stone.Chamber","L-Sorbose","L-Rhamnose",15,1
"Stone.Chamber","L-Sorbose","D-Xylose",8,1
"Stone.Chamber","L-Sorbose","L-Arabinose",12,1
"Stone.Chamber","L-Sorbose","D-Arabinose",17,1
"Stone.Chamber","L-Sorbose","D-Ribose",12,1
"Stone.Chamber","L-Sorbose","Methanol",23,1
"Stone.Chamber","L-Sorbose","Ethanol",4,1
"Stone.Chamber","L-Sorbose","Glycerol",2,1
"Stone.Chamber","L-Sorbose","Erythritol",13,1
"Stone.Chamber","L-Sorbose","Ribitol",8,1
"Stone.Chamber","L-Sorbose","Galactitol",19,1
"Stone.Chamber","L-Sorbose","D-Mannitol",6,1
"Stone.Chamber","L-Sorbose","D-Glucitol",3,1
"Stone.Chamber","L-Sorbose","myo-Inositol",22,1
"Stone.Chamber","L-Sorbose","DL-Lactate",13,1
"Stone.Chamber","L-Sorbose","Succinate",2,1
"Stone.Chamber","L-Sorbose","Citrate",6,1
"Stone.Chamber","L-Sorbose","D-Gluconate",4,1
"Stone.Chamber","L-Sorbose","D-Glucosamine",13,1
"Stone.Chamber","L-Sorbose","Nitrate",22,1
"Stone.Chamber","L-Sorbose","Vitamin-free",17,1
"Stone.Chamber","L-Sorbose","2-Keto-D-gluconate",10,1
"Stone.Chamber","L-Sorbose","Starch formation",23,1
"Stone.Chamber","L-Sorbose","Growth at 19°C",0,1
"Stone.Chamber","L-Sorbose","Growth at 25°C",0,0.999
"Stone.Chamber","L-Sorbose","Growth at 30°C",3,1
"Stone.Chamber","L-Sorbose","Growth at 37°C",0,0.945
"Stone.Chamber","L-Rhamnose","D-Xylose",8,1
"Stone.Chamber","L-Rhamnose","L-Arabinose",12,1
"Stone.Chamber","L-Rhamnose","D-Arabinose",17,1
"Stone.Chamber","L-Rhamnose","D-Ribose",12,1
"Stone.Chamber","L-Rhamnose","Ethanol",4,1
"Stone.Chamber","L-Rhamnose","Glycerol",2,1
"Stone.Chamber","L-Rhamnose","Erythritol",13,1
"Stone.Chamber","L-Rhamnose","Ribitol",8,1
"Stone.Chamber","L-Rhamnose","D-Mannitol",6,1
"Stone.Chamber","L-Rhamnose","D-Glucitol",3,1
"Stone.Chamber","L-Rhamnose","Succinate",2,1
"Stone.Chamber","L-Rhamnose","Citrate",6,1
"Stone.Chamber","L-Rhamnose","D-Gluconate",4,1
"Stone.Chamber","L-Rhamnose","D-Glucosamine",13,1
"Stone.Chamber","L-Rhamnose","2-Keto-D-gluconate",10,1
"Stone.Chamber","L-Rhamnose","Growth at 19°C",0,1
"Stone.Chamber","L-Rhamnose","Growth at 25°C",0,0.996
"Stone.Chamber","L-Rhamnose","Growth at 30°C",3,1
"Stone.Chamber","D-Xylose","L-Arabinose",12,1
"Stone.Chamber","D-Xylose","D-Arabinose",17,1
"Stone.Chamber","D-Xylose","D-Ribose",12,1
"Stone.Chamber","D-Xylose","Methanol",23,1
"Stone.Chamber","D-Xylose","Ethanol",4,1
"Stone.Chamber","D-Xylose","Glycerol",2,1
"Stone.Chamber","D-Xylose","Erythritol",13,1
"Stone.Chamber","D-Xylose","Ribitol",8,1
"Stone.Chamber","D-Xylose","Galactitol",19,1
"Stone.Chamber","D-Xylose","D-Mannitol",6,1
"Stone.Chamber","D-Xylose","D-Glucitol",3,1
"Stone.Chamber","D-Xylose","myo-Inositol",22,1
"Stone.Chamber","D-Xylose","DL-Lactate",13,1
"Stone.Chamber","D-Xylose","Succinate",2,1
"Stone.Chamber","D-Xylose","Citrate",6,1
"Stone.Chamber","D-Xylose","D-Gluconate",4,1
"Stone.Chamber","D-Xylose","D-Glucosamine",13,1
"Stone.Chamber","D-Xylose","Nitrate",22,1
"Stone.Chamber","D-Xylose","Vitamin-free",17,1
"Stone.Chamber","D-Xylose","2-Keto-D-gluconate",10,1
"Stone.Chamber","D-Xylose","Starch formation",23,1
"Stone.Chamber","D-Xylose","Growth at 19°C",0,1
"Stone.Chamber","D-Xylose","Growth at 25°C",0,1
"Stone.Chamber","D-Xylose","Growth at 30°C",3,1
"Stone.Chamber","D-Xylose","Growth at 37°C",0,0.972
"Stone.Chamber","L-Arabinose","D-Arabinose",17,1
"Stone.Chamber","L-Arabinose","D-Ribose",12,1
"Stone.Chamber","L-Arabinose","Methanol",23,1
"Stone.Chamber","L-Arabinose","Ethanol",4,1
"Stone.Chamber","L-Arabinose","Glycerol",2,1
"Stone.Chamber","L-Arabinose","Erythritol",13,1
"Stone.Chamber","L-Arabinose","Ribitol",8,1
"Stone.Chamber","L-Arabinose","Galactitol",19,1
"Stone.Chamber","L-Arabinose","D-Mannitol",6,1
"Stone.Chamber","L-Arabinose","D-Glucitol",3,1
"Stone.Chamber","L-Arabinose","myo-Inositol",22,1
"Stone.Chamber","L-Arabinose","DL-Lactate",13,1
"Stone.Chamber","L-Arabinose","Succinate",2,1
"Stone.Chamber","L-Arabinose","Citrate",6,1
"Stone.Chamber","L-Arabinose","D-Gluconate",4,1
"Stone.Chamber","L-Arabinose","D-Glucosamine",13,1
"Stone.Chamber","L-Arabinose","Nitrate",22,1
"Stone.Chamber","L-Arabinose","Vitamin-free",17,1
"Stone.Chamber","L-Arabinose","2-Keto-D-gluconate",10,1
"Stone.Chamber","L-Arabinose","Starch formation",23,1
"Stone.Chamber","L-Arabinose","Growth at 19°C",0,1
"Stone.Chamber","L-Arabinose","Growth at 25°C",0,0.999
"Stone.Chamber","L-Arabinose","Growth at 30°C",3,1
"Stone.Chamber","L-Arabinose","Growth at 37°C",0,0.916
"Stone.Chamber","D-Arabinose","D-Ribose",12,1
"Stone.Chamber","D-Arabinose","Methanol",23,1
"Stone.Chamber","D-Arabinose","Ethanol",4,1
"Stone.Chamber","D-Arabinose","Glycerol",2,1
"Stone.Chamber","D-Arabinose","Erythritol",13,1
"Stone.Chamber","D-Arabinose","Ribitol",8,1
"Stone.Chamber","D-Arabinose","Galactitol",19,1
"Stone.Chamber","D-Arabinose","D-Mannitol",6,1
"Stone.Chamber","D-Arabinose","D-Glucitol",3,1
"Stone.Chamber","D-Arabinose","myo-Inositol",22,1
"Stone.Chamber","D-Arabinose","DL-Lactate",13,1
"Stone.Chamber","D-Arabinose","Succinate",2,1
"Stone.Chamber","D-Arabinose","Citrate",6,1
"Stone.Chamber","D-Arabinose","D-Gluconate",4,1
"Stone.Chamber","D-Arabinose","D-Glucosamine",13,1
"Stone.Chamber","D-Arabinose","Nitrate",22,1
"Stone.Chamber","D-Arabinose","Vitamin-free",17,1
"Stone.Chamber","D-Arabinose","2-Keto-D-gluconate",10,1
"Stone.Chamber","D-Arabinose","Starch formation",23,1
"Stone.Chamber","D-Arabinose","Growth at 19°C",0,1
"Stone.Chamber","D-Arabinose","Growth at 25°C",0,0.999
"Stone.Chamber","D-Arabinose","Growth at 30°C",3,1
"Stone.Chamber","D-Arabinose","Growth at 37°C",0,0.917
"Stone.Chamber","D-Ribose","Methanol",23,1
"Stone.Chamber","D-Ribose","Ethanol",4,1
"Stone.Chamber","D-Ribose","Glycerol",2,1
"Stone.Chamber","D-Ribose","Erythritol",13,1
"Stone.Chamber","D-Ribose","Ribitol",8,1
"Stone.Chamber","D-Ribose","Galactitol",19,1
"Stone.Chamber","D-Ribose","D-Mannitol",6,1
"Stone.Chamber","D-Ribose","D-Glucitol",3,1
"Stone.Chamber","D-Ribose","myo-Inositol",22,1
"Stone.Chamber","D-Ribose","DL-Lactate",13,1
"Stone.Chamber","D-Ribose","Succinate",2,1
"Stone.Chamber","D-Ribose","Citrate",6,1
"Stone.Chamber","D-Ribose","D-Gluconate",4,1
"Stone.Chamber","D-Ribose","D-Glucosamine",13,1
"Stone.Chamber","D-Ribose","Nitrate",22,1
"Stone.Chamber","D-Ribose","Vitamin-free",17,1
"Stone.Chamber","D-Ribose","2-Keto-D-gluconate",10,1
"Stone.Chamber","D-Ribose","Starch formation",23,1
"Stone.Chamber","D-Ribose","Growth at 19°C",0,1
"Stone.Chamber","D-Ribose","Growth at 25°C",0,0.999
"Stone.Chamber","D-Ribose","Growth at 30°C",3,1
"Stone.Chamber","D-Ribose","Growth at 37°C",0,0.926
"Stone.Chamber","Methanol","Ethanol",4,1
"Stone.Chamber","Methanol","Glycerol",2,1
"Stone.Chamber","Methanol","Erythritol",13,1
"Stone.Chamber","Methanol","Ribitol",8,1
"Stone.Chamber","Methanol","D-Mannitol",6,1
"Stone.Chamber","Methanol","D-Glucitol",3,1
"Stone.Chamber","Methanol","Succinate",2,1
"Stone.Chamber","Methanol","Citrate",6,1
"Stone.Chamber","Methanol","D-Gluconate",4,1
"Stone.Chamber","Methanol","D-Glucosamine",13,1
"Stone.Chamber","Methanol","2-Keto-D-gluconate",10,1
"Stone.Chamber","Methanol","Growth at 19°C",0,1
"Stone.Chamber","Methanol","Growth at 25°C",0,0.994
"Stone.Chamber","Methanol","Growth at 30°C",3,1
"Stone.Chamber","Ethanol","Glycerol",2,1
"Stone.Chamber","Ethanol","Erythritol",13,1
"Stone.Chamber","Ethanol","Ribitol",8,1
"Stone.Chamber","Ethanol","Galactitol",19,1
"Stone.Chamber","Ethanol","D-Mannitol",6,1
"Stone.Chamber","Ethanol","D-Glucitol",3,1
"Stone.Chamber","Ethanol","myo-Inositol",22,1
"Stone.Chamber","Ethanol","DL-Lactate",13,1
"Stone.Chamber","Ethanol","Succinate",2,1
"Stone.Chamber","Ethanol","Citrate",6,1
"Stone.Chamber","Ethanol","D-Gluconate",4,1
"Stone.Chamber","Ethanol","D-Glucosamine",13,1
"Stone.Chamber","Ethanol","Nitrate",22,1
"Stone.Chamber","Ethanol","Vitamin-free",17,1
"Stone.Chamber","Ethanol","2-Keto-D-gluconate",10,1
"Stone.Chamber","Ethanol","Starch formation",23,1
"Stone.Chamber","Ethanol","Growth at 19°C",0,1
"Stone.Chamber","Ethanol","Growth at 25°C",0,0.999
"Stone.Chamber","Ethanol","Growth at 30°C",3,1
"Stone.Chamber","Ethanol","Growth at 37°C",0,0.98
"Stone.Chamber","Glycerol","Erythritol",13,1
"Stone.Chamber","Glycerol","Ribitol",8,1
"Stone.Chamber","Glycerol","Galactitol",19,1
"Stone.Chamber","Glycerol","D-Mannitol",6,1
"Stone.Chamber","Glycerol","D-Glucitol",3,1
"Stone.Chamber","Glycerol","myo-Inositol",22,1
"Stone.Chamber","Glycerol","DL-Lactate",13,1
"Stone.Chamber","Glycerol","Succinate",2,1
"Stone.Chamber","Glycerol","Citrate",6,1
"Stone.Chamber","Glycerol","D-Gluconate",4,1
"Stone.Chamber","Glycerol","D-Glucosamine",13,1
"Stone.Chamber","Glycerol","Nitrate",22,1
"Stone.Chamber","Glycerol","Vitamin-free",17,1
"Stone.Chamber","Glycerol","2-Keto-D-gluconate",10,1
"Stone.Chamber","Glycerol","Starch formation",23,1
"Stone.Chamber","Glycerol","Growth at 19°C",0,1
"Stone.Chamber","Glycerol","Growth at 25°C",0,1
"Stone.Chamber","Glycerol","Growth at 30°C",3,1
"Stone.Chamber","Glycerol","Growth at 37°C",0,0.994
"Stone.Chamber","Erythritol","Ribitol",8,1
"Stone.Chamber","Erythritol","Galactitol",19,1
"Stone.Chamber","Erythritol","D-Mannitol",6,1
"Stone.Chamber","Erythritol","D-Glucitol",3,1
"Stone.Chamber","Erythritol","myo-Inositol",22,1
"Stone.Chamber","Erythritol","DL-Lactate",13,1
"Stone.Chamber","Erythritol","Succinate",2,1
"Stone.Chamber","Erythritol","Citrate",6,1
"Stone.Chamber","Erythritol","D-Gluconate",4,1
"Stone.Chamber","Erythritol","D-Glucosamine",13,1
"Stone.Chamber","Erythritol","Nitrate",22,1
"Stone.Chamber","Erythritol","Vitamin-free",17,1
"Stone.Chamber","Erythritol","2-Keto-D-gluconate",10,1
"Stone.Chamber","Erythritol","Starch formation",23,1
"Stone.Chamber","Erythritol","Growth at 19°C",0,1
"Stone.Chamber","Erythritol","Growth at 25°C",0,1
"Stone.Chamber","Erythritol","Growth at 30°C",3,1
"Stone.Chamber","Erythritol","Growth at 37°C",0,0.894
"Stone.Chamber","Ribitol","Galactitol",19,1
"Stone.Chamber","Ribitol","D-Mannitol",6,1
"Stone.Chamber","Ribitol","D-Glucitol",3,1
"Stone.Chamber","Ribitol","myo-Inositol",22,1
"Stone.Chamber","Ribitol","DL-Lactate",13,1
"Stone.Chamber","Ribitol","Succinate",2,1
"Stone.Chamber","Ribitol","Citrate",6,1
"Stone.Chamber","Ribitol","D-Gluconate",4,1
"Stone.Chamber","Ribitol","D-Glucosamine",13,1
"Stone.Chamber","Ribitol","Nitrate",22,1
"Stone.Chamber","Ribitol","Vitamin-free",17,1
"Stone.Chamber","Ribitol","2-Keto-D-gluconate",10,1
"Stone.Chamber","Ribitol","Starch formation",23,1
"Stone.Chamber","Ribitol","Growth at 19°C",0,1
"Stone.Chamber","Ribitol","Growth at 25°C",0,1
"Stone.Chamber","Ribitol","Growth at 30°C",3,1
"Stone.Chamber","Ribitol","Growth at 37°C",0,0.956
"Stone.Chamber","Galactitol","D-Mannitol",6,1
"Stone.Chamber","Galactitol","D-Glucitol",3,1
"Stone.Chamber","Galactitol","Succinate",2,1
"Stone.Chamber","Galactitol","Citrate",6,1
"Stone.Chamber","Galactitol","D-Gluconate",4,1
"Stone.Chamber","Galactitol","D-Glucosamine",13,1
"Stone.Chamber","Galactitol","2-Keto-D-gluconate",10,1
"Stone.Chamber","Galactitol","Growth at 19°C",0,1
"Stone.Chamber","Galactitol","Growth at 25°C",0,0.994
"Stone.Chamber","Galactitol","Growth at 30°C",3,1
"Stone.Chamber","D-Mannitol","D-Glucitol",3,1
"Stone.Chamber","D-Mannitol","myo-Inositol",22,1
"Stone.Chamber","D-Mannitol","DL-Lactate",13,1
"Stone.Chamber","D-Mannitol","Succinate",2,1
"Stone.Chamber","D-Mannitol","Citrate",6,1
"Stone.Chamber","D-Mannitol","D-Gluconate",4,1
"Stone.Chamber","D-Mannitol","D-Glucosamine",13,1
"Stone.Chamber","D-Mannitol","Nitrate",22,1
"Stone.Chamber","D-Mannitol","Vitamin-free",17,1
"Stone.Chamber","D-Mannitol","2-Keto-D-gluconate",10,1
"Stone.Chamber","D-Mannitol","Starch formation",23,1
"Stone.Chamber","D-Mannitol","Growth at 19°C",0,1
"Stone.Chamber","D-Mannitol","Growth at 25°C",0,1
"Stone.Chamber","D-Mannitol","Growth at 30°C",3,1
"Stone.Chamber","D-Mannitol","Growth at 37°C",0,0.995
"Stone.Chamber","D-Glucitol","myo-Inositol",22,1
"Stone.Chamber","D-Glucitol","DL-Lactate",13,1
"Stone.Chamber","D-Glucitol","Succinate",2,1
"Stone.Chamber","D-Glucitol","Citrate",6,1
"Stone.Chamber","D-Glucitol","D-Gluconate",4,1
"Stone.Chamber","D-Glucitol","D-Glucosamine",13,1
"Stone.Chamber","D-Glucitol","Nitrate",22,1
"Stone.Chamber","D-Glucitol","Vitamin-free",17,1
"Stone.Chamber","D-Glucitol","2-Keto-D-gluconate",10,1
"Stone.Chamber","D-Glucitol","Starch formation",23,1
"Stone.Chamber","D-Glucitol","Growth at 19°C",0,1
"Stone.Chamber","D-Glucitol","Growth at 25°C",0,1
"Stone.Chamber","D-Glucitol","Growth at 30°C",3,1
"Stone.Chamber","D-Glucitol","Growth at 37°C",0,0.99
"Stone.Chamber","myo-Inositol","Succinate",2,1
"Stone.Chamber","myo-Inositol","Citrate",6,1
"Stone.Chamber","myo-Inositol","D-Gluconate",4,1
"Stone.Chamber","myo-Inositol","D-Glucosamine",13,1
"Stone.Chamber","myo-Inositol","2-Keto-D-gluconate",10,1
"Stone.Chamber","myo-Inositol","Growth at 19°C",0,1
"Stone.Chamber","myo-Inositol","Growth at 25°C",0,0.995
"Stone.Chamber","myo-Inositol","Growth at 30°C",3,1
"Stone.Chamber","DL-Lactate","Succinate",2,1
"Stone.Chamber","DL-Lactate","Citrate",6,1
"Stone.Chamber","DL-Lactate","D-Gluconate",4,1
"Stone.Chamber","DL-Lactate","D-Glucosamine",13,1
"Stone.Chamber","DL-Lactate","2-Keto-D-gluconate",10,1
"Stone.Chamber","DL-Lactate","Growth at 19°C",0,1
"Stone.Chamber","DL-Lactate","Growth at 25°C",0,0.999
"Stone.Chamber","DL-Lactate","Growth at 30°C",3,1
"Stone.Chamber","Succinate","Citrate",6,1
"Stone.Chamber","Succinate","D-Gluconate",4,1
"Stone.Chamber","Succinate","D-Glucosamine",13,1
"Stone.Chamber","Succinate","Nitrate",22,1
"Stone.Chamber","Succinate","Vitamin-free",17,1
"Stone.Chamber","Succinate","2-Keto-D-gluconate",10,1
"Stone.Chamber","Succinate","Starch formation",23,1
"Stone.Chamber","Succinate","Growth at 19°C",0,1
"Stone.Chamber","Succinate","Growth at 25°C",0,1
"Stone.Chamber","Succinate","Growth at 30°C",3,1
"Stone.Chamber","Succinate","Growth at 37°C",0,0.984
"Stone.Chamber","Citrate","D-Gluconate",4,1
"Stone.Chamber","Citrate","D-Glucosamine",13,1
"Stone.Chamber","Citrate","Nitrate",22,1
"Stone.Chamber","Citrate","Vitamin-free",17,1
"Stone.Chamber","Citrate","2-Keto-D-gluconate",10,1
"Stone.Chamber","Citrate","Starch formation",23,1
"Stone.Chamber","Citrate","Growth at 19°C",0,1
"Stone.Chamber","Citrate","Growth at 25°C",0,1
"Stone.Chamber","Citrate","Growth at 30°C",3,1
"Stone.Chamber","Citrate","Growth at 37°C",0,0.958
"Stone.Chamber","D-Gluconate","D-Glucosamine",13,1
"Stone.Chamber","D-Gluconate","Nitrate",22,1
"Stone.Chamber","D-Gluconate","Vitamin-free",17,1
"Stone.Chamber","D-Gluconate","2-Keto-D-gluconate",10,1
"Stone.Chamber","D-Gluconate","Starch formation",23,1
"Stone.Chamber","D-Gluconate","Growth at 19°C",0,1
"Stone.Chamber","D-Gluconate","Growth at 25°C",0,1
"Stone.Chamber","D-Gluconate","Growth at 30°C",3,1
"Stone.Chamber","D-Gluconate","Growth at 37°C",0,0.971
"Stone.Chamber","D-Glucosamine","Nitrate",22,1
"Stone.Chamber","D-Glucosamine","Vitamin-free",17,1
"Stone.Chamber","D-Glucosamine","2-Keto-D-gluconate",10,1
"Stone.Chamber","D-Glucosamine","Starch formation",23,1
"Stone.Chamber","D-Glucosamine","Growth at 19°C",0,1
"Stone.Chamber","D-Glucosamine","Growth at 25°C",0,1
"Stone.Chamber","D-Glucosamine","Growth at 30°C",3,1
"Stone.Chamber","D-Glucosamine","Growth at 37°C",0,0.928
"Stone.Chamber","Nitrate","2-Keto-D-gluconate",10,1
"Stone.Chamber","Nitrate","Growth at 19°C",0,1
"Stone.Chamber","Nitrate","Growth at 25°C",0,0.994
